"""log_map""",model,app_version,os_version,rom_version,android_version,1e1434dd98fa2dd9_version,channel,network_id,operators_id,app_name,app_package,event_id,log_tag,server_time,client_time,system_id,sim1_carrier,sim2_carrier,seqno,topic_name,ota_version,dayno,hour,brand,region
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,3,V11.1,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b9,launch_time,2016101,1970/01/20 07:32,1970/01/20 02:50,20161,46000,46001,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,3,V11.0,PXXX00_11_A.26,11,5.1.19232,ColorOS,UNKNOWN,1,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 04:42,1970/01/20 00:31,20161,46000,46001,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,3,V11.1,PXXX00_11_A.26,11,5.1.19232,ColorOS,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 07:47,1970/01/20 03:39,20160,46000,46011,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,3,V11.0,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b12,launch_time,2016101,1970/01/20 01:37,1970/01/20 00:42,20160,46000,46011,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.26,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/20 04:28,1970/01/20 02:05,20160,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b11,launch_time,2016101,1970/01/20 03:44,1970/01/20 02:28,20160,46000,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,2,V11.3,PXXX00_11_A.28,12,5.1.19232,ColorOS,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 02:31,1970/01/20 04:52,20160,46011,46001,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,2,V11.3,PXXX00_11_A.26,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 01:44,1970/01/19 23:23,20161,46001,46011,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:20,1970/01/20 06:38,20160,46011,46001,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:06,1970/01/20 05:53,20161,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,2,V11.3,PXXX00_11_A.27,12,5.1.19238,Android,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b10,launch_time,2016101,1970/01/20 02:38,1970/01/20 00:05,20161,46001,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 06:54,1970/01/20 06:18,20160,46011,46001,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,2,V11.1,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 04:08,1970/01/20 01:09,20161,46011,46001,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b11,launch_time,2016101,1970/01/20 04:30,1970/01/20 05:59,20160,46001,46011,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.26,11,5.1.19232,ColorOS,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 04:31,1970/01/20 01:14,20160,46011,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,2,V11.3,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 00:13,1970/01/19 23:31,20161,46011,46001,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 07:21,1970/01/20 01:59,20161,46001,46001,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,3,V11.3,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b9,launch_time,2016101,1970/01/20 02:30,1970/01/20 05:34,20161,46011,46000,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,3,V11.1,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b12,launch_time,2016101,1970/01/20 00:02,1970/01/20 03:29,20160,46000,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 06:24,1970/01/20 07:19,20160,46000,46001,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,3,V11.3,PXXX00_11_A.26,11,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b11,launch_time,2016101,1970/01/20 06:45,1970/01/20 05:14,20160,46001,46011,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,1,V11.0,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:41,1970/01/20 02:22,20161,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,1,V11.1,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b11,launch_time,2016101,1970/01/20 02:18,1970/01/20 02:20,20161,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.26,11,5.1.19238,Android,UNKNOWN,1,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/20 04:42,1970/01/20 03:29,20161,46011,46000,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.26,12,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 05:20,1970/01/20 01:52,20160,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd7,10605205cb7ee0b11,launch_time,2016101,1970/01/20 02:48,1970/01/20 06:47,20161,46011,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 04:43,1970/01/20 04:50,20161,46001,46011,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,2,V11.2,PXXX00_11_A.26,11,5.1.19238,Android,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:24,1970/01/20 04:32,20160,46011,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,2,V11.2,PXXX00_11_A.26,11,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b11,launch_time,2016101,1970/01/20 02:03,1970/01/20 00:56,20161,46011,46000,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.26,11,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 02:48,1970/01/20 07:39,20161,46000,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.28,11,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:22,1970/01/20 06:42,20160,46001,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,3,V11.2,PXXX00_11_A.26,11,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd8,10605205cb7ee0b12,launch_time,2016101,1970/01/20 07:02,1970/01/20 05:25,20161,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 06:35,1970/01/20 06:31,20161,46011,46001,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.26,11,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 02:18,1970/01/20 04:17,20161,46011,46001,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,2,V11.3,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 01:40,1970/01/20 04:16,20160,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,1,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 01:58,1970/01/20 04:31,20161,46011,46001,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,2,V11.0,PXXX00_11_A.25,11,5.1.19232,ColorOS,UNKNOWN,2,1e1434dd98fa2dd6,10605205cb7ee0b9,launch_time,2016101,1970/01/20 06:46,1970/01/20 04:34,20160,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX01,2,V11.1,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd6,10605205cb7ee0b11,launch_time,2016101,1970/01/20 01:57,1970/01/20 04:16,20161,46000,46001,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,3,V11.1,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 00:26,1970/01/20 03:15,20160,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,1,V11.2,PXXX00_11_A.26,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 06:41,1970/01/20 01:47,20161,46011,46000,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:48,1970/01/20 06:52,20161,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.25,11,5.1.19238,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:16,1970/01/20 00:33,20160,46001,46000,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,2,V11.0,PXXX00_11_A.27,11,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b12,launch_time,2016101,1970/01/19 23:13,1970/01/20 01:03,20161,46001,46011,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 02:39,1970/01/19 23:07,20161,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.27,11,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd7,10605205cb7ee0b11,launch_time,2016101,1970/01/20 00:14,1970/01/19 23:17,20161,46011,46000,0,os_uni_channel_20161,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.27,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 04:32,1970/01/20 00:53,20160,46000,46000,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b9,launch_time,2016101,1970/01/20 03:04,1970/01/20 05:56,20160,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.0,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 00:55,1970/01/20 02:54,20160,46001,46000,0,os_uni_channel_20161,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX03,1,V11.3,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 02:42,1970/01/20 05:45,20161,46011,46000,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,3,V11.1,PXXX00_11_A.28,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 06:37,1970/01/20 07:37,20161,46011,46000,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,2,V11.2,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b12,launch_time,2016101,1970/01/20 05:23,1970/01/20 06:52,20160,46000,46001,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.27,12,5.1.19238,Android,UNKNOWN,0,1e1434dd98fa2dd5,10605205cb7ee0b10,launch_time,2016101,1970/01/20 00:13,1970/01/20 05:32,20161,46001,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,3,V11.0,PXXX00_11_A.25,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/19 23:54,1970/01/20 05:47,20160,46011,46000,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,1,V11.0,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,0,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 05:30,1970/01/20 03:57,20160,46011,46011,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,1,1e1434dd98fa2dd9,10605205cb7ee0b10,launch_time,2016101,1970/01/20 07:20,1970/01/20 02:39,20160,46011,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX00,1,V11.0,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b11,launch_time,2016101,1970/01/20 07:39,1970/01/19 23:30,20160,46000,46011,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX01,1,V11.1,PXXX00_11_A.27,12,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd7,10605205cb7ee0b9,launch_time,2016101,1970/01/20 01:25,1970/01/20 07:18,20160,46000,46011,0,os_uni_channel_20161,PXXX00_11.A.27_0270_202110131940,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX00_11.A.26_0260_202108231255""}",PXXX02,3,V11.2,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 04:04,1970/01/20 03:08,20161,46011,46000,0,os_uni_channel_20160,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,1,V11.0,PXXX00_11_A.27,12,5.1.19232,ColorOS,UNKNOWN,0,1e1434dd98fa2dd8,10605205cb7ee0b10,launch_time,2016101,1970/01/20 05:21,1970/01/19 23:53,20161,46000,46011,0,os_uni_channel_20160,PXXX00_11.A.26_0260_202108231255,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":4,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX02,3,V11.2,PXXX00_11_A.25,11,5.1.19238,ColorOS,UNKNOWN,0,1e1434dd98fa2dd9,10605205cb7ee0b12,launch_time,2016101,1970/01/20 05:02,1970/01/20 04:14,20160,46000,46001,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.28,12,5.1.19238,ColorOS,UNKNOWN,1,1e1434dd98fa2dd7,10605205cb7ee0b10,launch_time,2016101,1970/01/20 05:52,1970/01/20 02:30,20160,46011,46011,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":8,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX03,1,V11.3,PXXX00_11_A.27,12,5.1.19238,ColorOS,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b9,launch_time,2016101,1970/01/19 23:19,1970/01/20 02:37,20161,46001,46000,0,os_uni_channel_20160,PXXX00_11.A.25_0250_202106240033,20211105,9,OPPO,CN
"{""skip"":""56-107-23005"",""totalmemory"":12,""ota_version"":""PXXX0020139_11.A.25_0250_202108241641""}",PXXX00,2,V11.0,PXXX00_11_A.25,11,5.1.19232,Android,UNKNOWN,2,1e1434dd98fa2dd9,10605205cb7ee0b11,launch_time,2016101,1970/01/20 01:22,1970/01/20 04:37,20160,46011,46000,0,os_uni_channel_20161,PXXX0020139_11.A.25_0250_202108241641,20211105,9,OPPO,CN
